"employee_id","cost_center","punch_in_time","punch_out_time","punch_apply_date","hours_worked","paycode"
"5009770","53410",NULL,NULL,"2021-05-23","5","ON_CALL"
"5009770","53410","14:04:00","17:04:00","2021-05-23","3","WRK"
"5010823","55050",NULL,NULL,"2021-05-23","8","ABSENT"
"5010836","54013","06:19:00","11:09:00","2021-05-23","4.8","WRK"
"5010836","54013",NULL,NULL,"2021-05-23","0.8","BREAK"
"5010836","54013","12:00:00","14:19:00","2021-05-23","2.3","WRK"
"5011015","55050",NULL,NULL,"2021-05-23","2","CHARGE"
"5011015","55050","14:16:00","18:55:00","2021-05-23","4.7","WRK"
"5011015","55050",NULL,NULL,"2021-05-23","0.7","BREAK"
"5011015","55050","19:38:00","22:16:00","2021-05-23","2.6","WRK"
"5011060","55050",NULL,NULL,"2021-05-23","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-05-23","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-05-23","8","ABSENT"
"5011147","55050",NULL,NULL,"2021-05-23","7","ON_CALL"
"5011147","55050","06:05:00","07:05:00","2021-05-23","1","WRK"
"5011401","53410",NULL,NULL,"2021-05-23","5","ON_CALL"
"5011401","53410","06:10:00","09:10:00","2021-05-23","3","WRK"
"5011499","53410",NULL,NULL,"2021-05-23","8","ABSENT"
"5012159","54013",NULL,NULL,"2021-05-23","8","ABSENT"
"5012163","11151",NULL,NULL,"2021-05-23","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-05-23","8","ABSENT"
"5012319","53410",NULL,NULL,"2021-05-23","7","ON_CALL"
"5012319","53410","14:19:00","15:19:00","2021-05-23","1","WRK"
"5014147","54013",NULL,NULL,"2021-05-23","8","ABSENT"
"507800","53410",NULL,NULL,"2021-05-23","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-05-24","6","ON_CALL"
"1377208","53410","14:13:00","16:13:00","2021-05-24","2","WRK"
"1672200","31288",NULL,NULL,"2021-05-24","1","CHARGE"
"1672200","31288","06:09:00","11:46:00","2021-05-24","5.6","WRK"
"1672200","31288",NULL,NULL,"2021-05-24","0.7","BREAK"
"1672200","31288","12:25:00","14:09:00","2021-05-24","1.7","WRK"
"1977006","54013",NULL,NULL,"2021-05-24","8","ABSENT"
"3974506","54013",NULL,NULL,"2021-05-24","8","ON_CALL"
"4019778","53410",NULL,NULL,"2021-05-24","7","ON_CALL"
"4019778","53410","06:04:00","07:04:00","2021-05-24","1","WRK"
"4024378","18048",NULL,NULL,"2021-05-24","8","ABSENT"
"5001188","53410",NULL,NULL,"2021-05-24","8","ON_CALL"
"5001252","11151",NULL,NULL,"2021-05-24","7","ON_CALL"
"5001252","11151","14:05:00","15:05:00","2021-05-24","1","WRK"
"5005963","53410",NULL,NULL,"2021-05-24","6","ON_CALL"
"5005963","53410","06:00:00","08:00:00","2021-05-24","2","WRK"
"5010823","55050",NULL,NULL,"2021-05-24","8","ABSENT"
"5010836","54013",NULL,NULL,"2021-05-24","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-24","7","ON_CALL"
"5011015","55050","06:14:00","07:14:00","2021-05-24","1","WRK"
"5011018","54013",NULL,NULL,"2021-05-24","1","CHARGE"
"5011018","54013","14:02:00","17:45:00","2021-05-24","3.7","WRK"
"5011018","54013",NULL,NULL,"2021-05-24","0.5","BREAK"
"5011018","54013","18:17:00","22:02:00","2021-05-24","3.8","WRK"
"5011105","51100",NULL,NULL,"2021-05-24","6","ON_CALL"
"5011105","51100","06:19:00","08:19:00","2021-05-24","2","WRK"
"5011110","31288",NULL,NULL,"2021-05-24","1","CHARGE"
"5011110","31288","14:07:00","17:43:00","2021-05-24","3.6","WRK"
"5011110","31288",NULL,NULL,"2021-05-24","0.6","BREAK"
"5011110","31288","18:16:00","22:07:00","2021-05-24","3.9","WRK"
"5011147","55050",NULL,NULL,"2021-05-24","7","ON_CALL"
"5011147","55050","06:06:00","07:06:00","2021-05-24","1","WRK"
"5011401","53410",NULL,NULL,"2021-05-24","1","CHARGE"
"5011401","53410","06:13:00","10:51:00","2021-05-24","4.6","WRK"
"5011401","53410",NULL,NULL,"2021-05-24","0.5","BREAK"
"5011401","53410","11:21:00","14:13:00","2021-05-24","2.9","WRK"
"5011499","53410","06:18:00","09:53:00","2021-05-24","3.6","WRK"
"5011499","53410",NULL,NULL,"2021-05-24","0.6","BREAK"
"5011499","53410","10:29:00","14:18:00","2021-05-24","3.8","WRK"
"5012159","54013",NULL,NULL,"2021-05-24","1","CHARGE"
"5012159","54013","14:01:00","17:38:00","2021-05-24","3.6","WRK"
"5012159","54013",NULL,NULL,"2021-05-24","0.8","BREAK"
"5012159","54013","18:29:00","22:01:00","2021-05-24","3.5","WRK"
"5012163","11151","06:08:00","11:53:00","2021-05-24","5.8","WRK"
"5012163","11151",NULL,NULL,"2021-05-24","0.5","BREAK"
"5012163","11151","12:23:00","14:08:00","2021-05-24","1.8","WRK"
"5012319","53410",NULL,NULL,"2021-05-24","2","CHARGE"
"5012319","53410","06:07:00","11:51:00","2021-05-24","5.7","WRK"
"5012319","53410",NULL,NULL,"2021-05-24","0.9","BREAK"
"5012319","53410","12:47:00","14:07:00","2021-05-24","1.3","WRK"
"5012329","11151",NULL,NULL,"2021-05-24","3","CHARGE"
"5012329","11151","14:00:00","17:42:00","2021-05-24","3.7","WRK"
"5012329","11151",NULL,NULL,"2021-05-24","0.7","BREAK"
"5012329","11151","18:22:00","22:00:00","2021-05-24","3.6","WRK"
"5014147","54013","06:03:00","08:48:00","2021-05-24","2.8","WRK"
"5014147","54013",NULL,NULL,"2021-05-24","0.5","BREAK"
"5014147","54013","09:19:00","14:03:00","2021-05-24","4.7","WRK"
"507800","53410",NULL,NULL,"2021-05-24","2","CHARGE"
"507800","53410","06:06:00","08:56:00","2021-05-24","2.8","WRK"
"507800","53410",NULL,NULL,"2021-05-24","0.6","BREAK"
"507800","53410","09:33:00","14:06:00","2021-05-24","4.5","WRK"
"1377208","53410",NULL,NULL,"2021-05-25","2","CHARGE"
"1377208","53410","06:17:00","11:02:00","2021-05-25","4.8","WRK"
"1377208","53410",NULL,NULL,"2021-05-25","0.8","BREAK"
"1377208","53410","11:53:00","14:17:00","2021-05-25","2.4","WRK"
"1672200","31288",NULL,NULL,"2021-05-25","8","ON_CALL"
"1977006","54013",NULL,NULL,"2021-05-25","5","ON_CALL"
"1977006","54013","14:07:00","17:07:00","2021-05-25","3","WRK"
"4019778","53410",NULL,NULL,"2021-05-25","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-05-25","8","ABSENT"
"5001188","53410",NULL,NULL,"2021-05-25","7","ON_CALL"
"5001188","53410","14:01:00","15:01:00","2021-05-25","1","WRK"
"5005963","53410",NULL,NULL,"2021-05-25","7","ON_CALL"
"5005963","53410","14:02:00","15:02:00","2021-05-25","1","WRK"
"5009770","53410",NULL,NULL,"2021-05-25","8","ABSENT"
"5010823","55050",NULL,NULL,"2021-05-25","6","ON_CALL"
"5010823","55050","14:19:00","16:19:00","2021-05-25","2","WRK"
"5010831","18048",NULL,NULL,"2021-05-25","5","ON_CALL"
"5010831","18048","06:07:00","09:07:00","2021-05-25","3","WRK"
"5010836","54013",NULL,NULL,"2021-05-25","3","CHARGE"
"5010836","54013","14:14:00","19:01:00","2021-05-25","4.8","WRK"
"5010836","54013",NULL,NULL,"2021-05-25","0.6","BREAK"
"5010836","54013","19:35:00","22:14:00","2021-05-25","2.6","WRK"
"5011060","55050",NULL,NULL,"2021-05-25","8","ABSENT"
"5011105","51100","06:10:00","08:45:00","2021-05-25","2.6","WRK"
"5011105","51100",NULL,NULL,"2021-05-25","0.6","BREAK"
"5011105","51100","09:19:00","14:10:00","2021-05-25","4.8","WRK"
"5011110","31288",NULL,NULL,"2021-05-25","6","ON_CALL"
"5011110","31288","06:01:00","08:01:00","2021-05-25","2","WRK"
"5011147","55050",NULL,NULL,"2021-05-25","8","ABSENT"
"5011401","53410",NULL,NULL,"2021-05-25","6","ON_CALL"
"5011401","53410","06:19:00","08:19:00","2021-05-25","2","WRK"
"5011499","53410",NULL,NULL,"2021-05-25","8","ABSENT"
"5011633","54013",NULL,NULL,"2021-05-25","7","ON_CALL"
"5011633","54013","06:06:00","07:06:00","2021-05-25","1","WRK"
"5012159","54013",NULL,NULL,"2021-05-25","2","CHARGE"
"5012159","54013","06:01:00","08:36:00","2021-05-25","2.6","WRK"
"5012159","54013",NULL,NULL,"2021-05-25","0.8","BREAK"
"5012159","54013","09:22:00","14:01:00","2021-05-25","4.7","WRK"
"5012163","11151","06:20:00","09:54:00","2021-05-25","3.6","WRK"
"5012163","11151",NULL,NULL,"2021-05-25","1","BREAK"
"5012163","11151","10:52:00","14:20:00","2021-05-25","3.5","WRK"
"5012165","18048",NULL,NULL,"2021-05-25","8","ABSENT"
"5012319","53410",NULL,NULL,"2021-05-25","7","ON_CALL"
"5012319","53410","06:16:00","07:16:00","2021-05-25","1","WRK"
"5014147","54013","06:07:00","10:37:00","2021-05-25","4.5","WRK"
"5014147","54013",NULL,NULL,"2021-05-25","0.8","BREAK"
"5014147","54013","11:22:00","14:07:00","2021-05-25","2.8","WRK"
"507800","53410",NULL,NULL,"2021-05-25","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-05-26","8","ABSENT"
"1672200","31288",NULL,NULL,"2021-05-26","7","ON_CALL"
"1672200","31288","06:08:00","07:08:00","2021-05-26","1","WRK"
"3974506","54013","06:01:00","08:40:00","2021-05-26","2.7","WRK"
"3974506","54013",NULL,NULL,"2021-05-26","0.8","BREAK"
"3974506","54013","09:25:00","14:01:00","2021-05-26","4.6","WRK"
"4019778","53410",NULL,NULL,"2021-05-26","5","ON_CALL"
"4019778","53410","14:10:00","17:10:00","2021-05-26","3","WRK"
"4024378","18048","14:01:00","18:50:00","2021-05-26","4.8","WRK"
"4024378","18048",NULL,NULL,"2021-05-26","0.7","BREAK"
"4024378","18048","19:33:00","22:01:00","2021-05-26","2.5","WRK"
"5001188","53410",NULL,NULL,"2021-05-26","1","CHARGE"
"5001188","53410","06:14:00","09:49:00","2021-05-26","3.6","WRK"
"5001188","53410",NULL,NULL,"2021-05-26","0.9","BREAK"
"5001188","53410","10:41:00","14:14:00","2021-05-26","3.5","WRK"
"5001252","11151",NULL,NULL,"2021-05-26","7","ON_CALL"
"5001252","11151","06:14:00","07:14:00","2021-05-26","1","WRK"
"5005963","53410","06:08:00","10:58:00","2021-05-26","4.8","WRK"
"5005963","53410",NULL,NULL,"2021-05-26","0.6","BREAK"
"5005963","53410","11:35:00","14:08:00","2021-05-26","2.5","WRK"
"5009770","53410",NULL,NULL,"2021-05-26","8","ON_CALL"
"5010823","55050",NULL,NULL,"2021-05-26","2","CHARGE"
"5010823","55050","14:08:00","16:44:00","2021-05-26","2.6","WRK"
"5010823","55050",NULL,NULL,"2021-05-26","0.9","BREAK"
"5010823","55050","17:37:00","22:08:00","2021-05-26","4.5","WRK"
"5010831","18048",NULL,NULL,"2021-05-26","8","ABSENT"
"5010836","54013",NULL,NULL,"2021-05-26","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-05-26","8","ON_CALL"
"5011060","55050",NULL,NULL,"2021-05-26","8","ON_CALL"
"5011105","51100",NULL,NULL,"2021-05-26","5","ON_CALL"
"5011105","51100","06:14:00","09:14:00","2021-05-26","3","WRK"
"5011110","31288",NULL,NULL,"2021-05-26","2","CHARGE"
"5011110","31288","14:20:00","19:05:00","2021-05-26","4.8","WRK"
"5011110","31288",NULL,NULL,"2021-05-26","0.6","BREAK"
"5011110","31288","19:42:00","22:20:00","2021-05-26","2.6","WRK"
"5011147","55050","14:08:00","18:38:00","2021-05-26","4.5","WRK"
"5011147","55050",NULL,NULL,"2021-05-26","0.5","BREAK"
"5011147","55050","19:09:00","22:08:00","2021-05-26","3","WRK"
"5011499","53410",NULL,NULL,"2021-05-26","2","CHARGE"
"5011499","53410","14:04:00","16:51:00","2021-05-26","2.8","WRK"
"5011499","53410",NULL,NULL,"2021-05-26","0.9","BREAK"
"5011499","53410","17:46:00","22:04:00","2021-05-26","4.3","WRK"
"5011633","54013",NULL,NULL,"2021-05-26","8","ABSENT"
"5012159","54013",NULL,NULL,"2021-05-26","8","ABSENT"
"5012163","11151",NULL,NULL,"2021-05-26","8","ABSENT"
"5012165","18048",NULL,NULL,"2021-05-26","6","ON_CALL"
"5012159","54013",NULL,NULL,"2021-05-28","7","ON_CALL"
"5012165","18048","06:04:00","08:04:00","2021-05-26","2","WRK"
"5012329","11151",NULL,NULL,"2021-05-26","7","ON_CALL"
"5012329","11151","14:03:00","15:03:00","2021-05-26","1","WRK"
"507800","53410","14:00:00","16:39:00","2021-05-26","2.7","WRK"
"507800","53410",NULL,NULL,"2021-05-26","0.8","BREAK"
"507800","53410","17:30:00","22:00:00","2021-05-26","4.5","WRK"
"1377208","53410",NULL,NULL,"2021-05-27","1","CHARGE"
"1377208","53410","14:12:00","19:43:00","2021-05-27","5.5","WRK"
"1377208","53410",NULL,NULL,"2021-05-27","0.9","BREAK"
"1377208","53410","20:37:00","22:12:00","2021-05-27","1.6","WRK"
"1672200","31288",NULL,NULL,"2021-05-27","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-27","8","ABSENT"
"3974506","54013","06:01:00","11:35:00","2021-05-27","5.6","WRK"
"3974506","54013",NULL,NULL,"2021-05-27","0.8","BREAK"
"3974506","54013","12:26:00","14:01:00","2021-05-27","1.6","WRK"
"4019778","53410",NULL,NULL,"2021-05-27","5","ON_CALL"
"4019778","53410","06:20:00","09:20:00","2021-05-27","3","WRK"
"4024378","18048",NULL,NULL,"2021-05-27","5","ON_CALL"
"4024378","18048","06:00:00","09:00:00","2021-05-27","3","WRK"
"5001188","53410",NULL,NULL,"2021-05-27","8","ABSENT"
"5001252","11151","06:03:00","11:46:00","2021-05-27","5.7","WRK"
"5001252","11151",NULL,NULL,"2021-05-27","0.9","BREAK"
"5001252","11151","12:40:00","14:03:00","2021-05-27","1.4","WRK"
"5005963","53410",NULL,NULL,"2021-05-27","7","ON_CALL"
"5005963","53410","06:11:00","07:11:00","2021-05-27","1","WRK"
"5009770","53410",NULL,NULL,"2021-05-27","5","ON_CALL"
"5009770","53410","14:04:00","17:04:00","2021-05-27","3","WRK"
"5010823","55050",NULL,NULL,"2021-05-27","6","ON_CALL"
"5010823","55050","14:15:00","16:15:00","2021-05-27","2","WRK"
"5010831","18048","06:05:00","11:38:00","2021-05-27","5.6","WRK"
"5010831","18048",NULL,NULL,"2021-05-27","0.6","BREAK"
"5010831","18048","12:15:00","14:05:00","2021-05-27","1.8","WRK"
"5010836","54013",NULL,NULL,"2021-05-27","7","ON_CALL"
"5010836","54013","06:08:00","07:08:00","2021-05-27","1","WRK"
"5011015","55050",NULL,NULL,"2021-05-27","8","ABSENT"
"5011018","54013","14:04:00","19:49:00","2021-05-27","5.8","WRK"
"5011018","54013",NULL,NULL,"2021-05-27","0.5","BREAK"
"5011018","54013","20:21:00","22:04:00","2021-05-27","1.7","WRK"
"5011060","55050",NULL,NULL,"2021-05-27","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-05-27","8","ABSENT"
"5011110","31288","14:02:00","19:43:00","2021-05-27","5.7","WRK"
"5011110","31288",NULL,NULL,"2021-05-27","0.8","BREAK"
"5011110","31288","20:34:00","22:02:00","2021-05-27","1.5","WRK"
"5011147","55050","06:16:00","09:47:00","2021-05-27","3.5","WRK"
"5011147","55050",NULL,NULL,"2021-05-27","0.8","BREAK"
"5011147","55050","10:32:00","14:16:00","2021-05-27","3.7","WRK"
"5011401","53410",NULL,NULL,"2021-05-27","1","CHARGE"
"5011401","53410","06:12:00","10:53:00","2021-05-27","4.7","WRK"
"5011401","53410",NULL,NULL,"2021-05-27","0.9","BREAK"
"5011401","53410","11:45:00","14:12:00","2021-05-27","2.5","WRK"
"5011633","54013",NULL,NULL,"2021-05-27","7","ON_CALL"
"5011633","54013","06:20:00","07:20:00","2021-05-27","1","WRK"
"5012165","18048",NULL,NULL,"2021-05-27","1","CHARGE"
"5012165","18048","06:00:00","11:49:00","2021-05-27","5.8","WRK"
"5012165","18048",NULL,NULL,"2021-05-27","0.9","BREAK"
"5012165","18048","12:43:00","14:00:00","2021-05-27","1.3","WRK"
"5012319","53410","14:12:00","16:47:00","2021-05-27","2.6","WRK"
"5012319","53410",NULL,NULL,"2021-05-27","0.9","BREAK"
"5012319","53410","17:42:00","22:12:00","2021-05-27","4.5","WRK"
"5014147","54013","14:06:00","16:49:00","2021-05-27","2.7","WRK"
"5014147","54013",NULL,NULL,"2021-05-27","1","BREAK"
"5014147","54013","17:47:00","22:06:00","2021-05-27","4.3","WRK"
"1377208","53410",NULL,NULL,"2021-05-28","2","CHARGE"
"1377208","53410","06:18:00","09:52:00","2021-05-28","3.6","WRK"
"1377208","53410",NULL,NULL,"2021-05-28","0.7","BREAK"
"1377208","53410","10:33:00","14:18:00","2021-05-28","3.8","WRK"
"1672200","31288",NULL,NULL,"2021-05-28","1","CHARGE"
"1672200","31288","14:20:00","18:02:00","2021-05-28","3.7","WRK"
"1672200","31288",NULL,NULL,"2021-05-28","0.8","BREAK"
"1672200","31288","18:47:00","22:20:00","2021-05-28","3.5","WRK"
"3974506","54013","06:00:00","10:47:00","2021-05-28","4.8","WRK"
"3974506","54013",NULL,NULL,"2021-05-28","0.8","BREAK"
"3974506","54013","11:35:00","14:00:00","2021-05-28","2.4","WRK"
"4019778","53410",NULL,NULL,"2021-05-28","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-05-28","8","ABSENT"
"5001188","53410",NULL,NULL,"2021-05-28","5","ON_CALL"
"5001188","53410","06:04:00","09:04:00","2021-05-28","3","WRK"
"5001252","11151",NULL,NULL,"2021-05-28","7","ON_CALL"
"5001252","11151","14:04:00","15:04:00","2021-05-28","1","WRK"
"5005963","53410",NULL,NULL,"2021-05-28","7","ON_CALL"
"5005963","53410","06:04:00","07:04:00","2021-05-28","1","WRK"
"5009770","53410",NULL,NULL,"2021-05-28","5","ON_CALL"
"5009770","53410","14:19:00","17:19:00","2021-05-28","3","WRK"
"5010823","55050",NULL,NULL,"2021-05-28","7","ON_CALL"
"5010823","55050","14:18:00","15:18:00","2021-05-28","1","WRK"
"5010831","18048",NULL,NULL,"2021-05-28","7","ON_CALL"
"5010831","18048","06:06:00","07:06:00","2021-05-28","1","WRK"
"5010836","54013",NULL,NULL,"2021-05-28","7","ON_CALL"
"5010836","54013","06:04:00","07:04:00","2021-05-28","1","WRK"
"5011015","55050",NULL,NULL,"2021-05-28","8","ABSENT"
"5011060","55050","14:19:00","19:49:00","2021-05-28","5.5","WRK"
"5011060","55050",NULL,NULL,"2021-05-28","0.8","BREAK"
"5011060","55050","20:38:00","22:19:00","2021-05-28","1.7","WRK"
"5011105","51100",NULL,NULL,"2021-05-28","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-05-28","7","ON_CALL"
"5011110","31288","14:20:00","15:20:00","2021-05-28","1","WRK"
"5011401","53410",NULL,NULL,"2021-05-28","6","ON_CALL"
"5011401","53410","14:02:00","16:02:00","2021-05-28","2","WRK"
"5012159","54013","06:15:00","07:15:00","2021-05-28","1","WRK"
"5012163","11151",NULL,NULL,"2021-05-28","1","CHARGE"
"5012163","11151","06:05:00","11:48:00","2021-05-28","5.7","WRK"
"5012163","11151",NULL,NULL,"2021-05-28","0.7","BREAK"
"5012163","11151","12:30:00","14:05:00","2021-05-28","1.6","WRK"
"5012165","18048",NULL,NULL,"2021-05-28","8","ON_CALL"
"5012319","53410","14:10:00","18:49:00","2021-05-28","4.7","WRK"
"5012319","53410",NULL,NULL,"2021-05-28","0.8","BREAK"
"5012319","53410","19:37:00","22:10:00","2021-05-28","2.5","WRK"
"5012329","11151",NULL,NULL,"2021-05-28","8","ON_CALL"
"5014147","54013",NULL,NULL,"2021-05-28","2","CHARGE"
"5014147","54013","14:11:00","19:43:00","2021-05-28","5.5","WRK"
"5014147","54013",NULL,NULL,"2021-05-28","0.9","BREAK"
"5014147","54013","20:35:00","22:11:00","2021-05-28","1.6","WRK"
"507800","53410",NULL,NULL,"2021-05-28","5","ON_CALL"
"507800","53410","14:14:00","17:14:00","2021-05-28","3","WRK"
"1377208","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"1672200","31288",NULL,NULL,"2021-05-29","8","ABSENT"
"3974506","54013",NULL,NULL,"2021-05-29","8","ABSENT"
"4019778","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-05-29","8","ABSENT"
"5001188","53410",NULL,NULL,"2021-05-29","2","CHARGE"
"5001188","53410","06:01:00","09:39:00","2021-05-29","3.6","WRK"
"5001188","53410",NULL,NULL,"2021-05-29","0.8","BREAK"
"5001188","53410","10:30:00","14:01:00","2021-05-29","3.5","WRK"
"5005963","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-05-29","6","ON_CALL"
"5009770","53410","06:09:00","08:09:00","2021-05-29","2","WRK"
"5010836","54013",NULL,NULL,"2021-05-29","8","ABSENT"
"5011015","55050",NULL,NULL,"2021-05-29","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-05-29","8","ABSENT"
"5011060","55050",NULL,NULL,"2021-05-29","1","CHARGE"
"5011060","55050","06:20:00","12:06:00","2021-05-29","5.8","WRK"
"5011060","55050",NULL,NULL,"2021-05-29","0.8","BREAK"
"5011060","55050","12:55:00","14:20:00","2021-05-29","1.4","WRK"
"5011105","51100","14:13:00","19:01:00","2021-05-29","4.8","WRK"
"5011105","51100",NULL,NULL,"2021-05-29","0.8","BREAK"
"5011105","51100","19:52:00","22:13:00","2021-05-29","2.4","WRK"
"5011110","31288",NULL,NULL,"2021-05-29","8","ABSENT"
"5011147","55050",NULL,NULL,"2021-05-29","3","CHARGE"
"5011147","55050","14:13:00","18:49:00","2021-05-29","4.6","WRK"
"5011147","55050",NULL,NULL,"2021-05-29","0.7","BREAK"
"5011147","55050","19:32:00","22:13:00","2021-05-29","2.7","WRK"
"5011401","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"5011499","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"5012159","54013",NULL,NULL,"2021-05-29","8","ABSENT"
"5012163","11151",NULL,NULL,"2021-05-29","8","ON_CALL"
"5012165","18048",NULL,NULL,"2021-05-29","8","ABSENT"
"5012319","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"5012329","11151",NULL,NULL,"2021-05-29","8","ON_CALL"
"5014147","54013",NULL,NULL,"2021-05-29","8","ABSENT"
"507800","53410",NULL,NULL,"2021-05-29","8","ABSENT"
"1672200","31288",NULL,NULL,"2021-05-30","8","ABSENT"
"1977006","54013",NULL,NULL,"2021-05-30","8","ON_CALL"
"3974506","54013","14:09:00","18:58:00","2021-05-30","4.8","WRK"
"3974506","54013",NULL,NULL,"2021-05-30","0.6","BREAK"
"3974506","54013","19:33:00","22:09:00","2021-05-30","2.6","WRK"
"4019778","53410",NULL,NULL,"2021-05-30","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-05-30","5","ON_CALL"
"4024378","18048","14:04:00","17:04:00","2021-05-30","3","WRK"
"5001188","53410",NULL,NULL,"2021-05-30","8","ABSENT"
"5001252","11151",NULL,NULL,"2021-05-30","2","CHARGE"
"5001252","11151","06:08:00","08:54:00","2021-05-30","2.8","WRK"
"5001252","11151",NULL,NULL,"2021-05-30","0.8","BREAK"
"5001252","11151","09:39:00","14:08:00","2021-05-30","4.5","WRK"
"5005963","53410","14:09:00","16:58:00","2021-05-30","2.8","WRK"
"5005963","53410",NULL,NULL,"2021-05-30","0.8","BREAK"
"5005963","53410","17:49:00","22:09:00","2021-05-30","4.3","WRK"
"5009770","53410",NULL,NULL,"2021-05-30","8","ABSENT"
"5010823","55050","14:04:00","18:49:00","2021-05-30","4.8","WRK"
"5010823","55050",NULL,NULL,"2021-05-30","0.8","BREAK"
"5010823","55050","19:35:00","22:04:00","2021-05-30","2.5","WRK"
"5010831","18048",NULL,NULL,"2021-05-30","8","ABSENT"
"5010836","54013",NULL,NULL,"2021-05-30","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-05-30","8","ABSENT"
"5011060","55050","14:00:00","19:37:00","2021-05-30","5.6","WRK"
"5011060","55050",NULL,NULL,"2021-05-30","1","BREAK"
"5011060","55050","20:37:00","22:00:00","2021-05-30","1.4","WRK"
"5011105","51100",NULL,NULL,"2021-05-30","8","ABSENT"
"5011110","31288",NULL,NULL,"2021-05-30","5","ON_CALL"
